,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
649,spotify:track:1tYnkokwh0NuzsquQz9bed,0.39399999999999996,0.6659999999999999,7.0,-4.6530000000000005,0.0,0.21100000000000002,0.5660000000000001,0.0,0.315,0.505,174.428,218985.0,4.0
650,spotify:track:3xnEUn3Wl2AmggNQfBr2F6,0.86,0.43200000000000005,2.0,-8.529,0.0,0.0609,0.213,0.0,0.19,0.575,117.007,287893.0,4.0
651,spotify:track:0wqjdq7nZUVdNOEdyu8xb7,0.636,0.6940000000000001,11.0,-6.517,0.0,0.318,0.0796,0.0,0.183,0.82,79.779,252933.0,4.0
652,spotify:track:46oKpr00CmuPJGvPZ3y9uk,0.66,0.8109999999999999,7.0,-5.4479999999999995,1.0,0.332,0.00788,0.0,0.0145,0.821,139.619,253160.0,4.0
653,spotify:track:6j236RwzFFj4wqH2tWJNBD,0.4,0.882,7.0,-1.9580000000000002,0.0,0.33399999999999996,0.168,0.0,0.124,0.385,167.114,281533.0,4.0
654,spotify:track:4wUJmppcwDlJbyka42PfdP,0.444,0.905,0.0,-3.877,0.0,0.2,0.0541,0.0,0.0586,0.537,155.72799999999998,267000.0,4.0
655,spotify:track:14seuC95CLISutbJZxUIz2,0.693,0.48200000000000004,7.0,-10.834000000000001,1.0,0.0835,0.499,0.0,0.11699999999999999,0.593,169.98,197471.0,4.0
656,spotify:track:19KlLuxA7AxvQpoQYx7zhG,0.838,0.36700000000000005,6.0,-11.833,0.0,0.0396,0.17600000000000002,0.0,0.0861,0.961,95.508,244386.0,4.0
657,spotify:track:0KHLlCjDTnKYCGcOMNHtbf,0.7340000000000001,0.525,3.0,-14.825999999999999,0.0,0.27,0.0773,0.303,0.0734,0.332,81.936,174600.0,4.0
658,spotify:track:269TXy0nskEBvKXXAaK6tR,0.804,0.594,1.0,-12.675999999999998,1.0,0.192,0.0077599999999999995,0.79,0.344,0.514,92.18,161213.0,4.0
659,spotify:track:30oTS7bm0aH3p7lqjEIu8q,0.875,0.745,1.0,-5.877999999999999,1.0,0.26899999999999996,0.0227,2.37e-06,0.287,0.7490000000000001,95.20100000000001,217440.0,4.0
660,spotify:track:4g5P3tDzraH0Er9eo7t9IA,0.491,0.294,1.0,-12.338,1.0,0.0379,0.8290000000000001,0.00125,0.11699999999999999,0.19899999999999998,116.64,266960.0,4.0
661,spotify:track:1eU942t2SHtSRIQlVSckQc,0.742,0.44,1.0,-12.9,1.0,0.0273,0.5820000000000001,0.00043499999999999995,0.0792,0.509,95.544,273413.0,4.0
662,spotify:track:5inMgsJBw3sIYvTmsEuizS,0.7290000000000001,0.6579999999999999,11.0,-8.351,0.0,0.0319,0.0152,0.0629,0.62,0.833,130.012,208467.0,4.0
663,spotify:track:6gT0RjJso0RhZGA4Hpv9D0,0.57,0.654,8.0,-9.051,0.0,0.0258,0.0196,4.31e-05,0.313,0.29,101.009,251080.0,4.0
664,spotify:track:0dCr3qIupWh36ilLjRHi4P,0.6509999999999999,0.946,6.0,-4.717,1.0,0.10099999999999999,0.13,0.0,0.14800000000000002,0.508,91.911,228333.0,4.0
665,spotify:track:5FefcSQbAurrWMqayD93qh,0.872,0.715,7.0,-7.401,1.0,0.314,0.03,0.0,0.109,0.915,85.12100000000001,215267.0,4.0
666,spotify:track:2f14Vwn28w1soYnolluueL,0.672,0.857,0.0,-4.915,1.0,0.038,0.0128,0.0009,0.16,0.685,138.153,278720.0,4.0
667,spotify:track:6Pve1HHWkQEqqWfT2XBjya,0.7929999999999999,0.488,7.0,-4.383,1.0,0.193,0.0884,0.0,0.0562,0.713,95.602,243333.0,4.0
668,spotify:track:4wFASs8o9DQlnGXlK6Hgxw,0.815,0.5379999999999999,5.0,-11.888,0.0,0.0918,0.6759999999999999,0.0,0.156,0.716,111.67299999999999,221787.0,4.0
669,spotify:track:3NkIrWA31m4VO4Z9BW61yo,0.812,0.579,2.0,-8.124,1.0,0.187,0.17600000000000002,0.0,0.21899999999999997,0.737,93.00399999999999,283840.0,4.0
670,spotify:track:10K0AIINL8AF0onbTpoPku,0.887,0.56,1.0,-10.21,1.0,0.0984,0.0711,0.836,0.0804,0.401,121.00299999999999,578636.0,4.0
671,spotify:track:443oPQ3V8KBGZD9f1YJ4zj,0.696,0.743,7.0,-5.122000000000001,1.0,0.0277,0.00278,1.54e-06,0.27899999999999997,0.478,120.029,182467.0,4.0
672,spotify:track:1WwKdUVWTCvu1RMtdMvBu2,0.505,0.955,1.0,-4.84,0.0,0.0814,0.0009050000000000001,0.835,0.322,0.655,179.856,216373.0,4.0
673,spotify:track:1M5a4uGEeeptMgQB639oja,0.612,0.6809999999999999,6.0,-6.1160000000000005,0.0,0.0285,0.0668,0.0207,0.306,0.5,117.615,317213.0,4.0
674,spotify:track:4qHjqRrmDfjniPAaYNqf6a,0.5,0.514,1.0,-9.556000000000001,1.0,0.0309,0.6779999999999999,0.20600000000000002,0.0853,0.499,123.988,304160.0,4.0
675,spotify:track:1qb40a0BQjVxRkpdvofNVn,0.725,0.478,9.0,-6.933,1.0,0.066,0.0604,0.0109,0.0428,0.498,100.012,225729.0,4.0
676,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,0.6559999999999999,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514,256733.0,4.0
677,spotify:track:16Bbk5WvjtPbCyj3sZZQYf,0.311,0.605,4.0,-7.642,0.0,0.0452,0.254,6.87e-05,0.228,0.406,171.65,285716.0,4.0
678,spotify:track:0lpdriQ7fB7zahU2f0btrv,0.325,0.311,6.0,-8.41,0.0,0.0313,0.794,2.83e-06,0.0863,0.235,130.89700000000002,284500.0,4.0
679,spotify:track:7MQEFAbD0OUgjhsiGQAcTr,0.55,0.263,7.0,-11.097999999999999,1.0,0.0697,0.934,0.00014,0.11,0.49700000000000005,66.143,177400.0,3.0
680,spotify:track:4VUGq8KUTVv5YnMqU6nkDa,0.825,0.498,1.0,-7.715,1.0,0.0508,0.499,0.537,0.0903,0.321,119.07600000000001,266427.0,4.0
681,spotify:track:0GhHiHQl4T0Z5LaTHjR5pT,0.8,0.485,1.0,-10.402999999999999,1.0,0.0616,0.00215,0.28,0.0982,0.479,82.50200000000001,432813.0,4.0
682,spotify:track:7v9Q0dAb9t7h8gJOkcJHay,0.8740000000000001,0.43700000000000006,1.0,-10.234,0.0,0.0706,0.00135,0.0296,0.0293,0.963,117.79,240173.0,4.0
683,spotify:track:3PKjRNRcMCcVqrTgVndRKS,0.6890000000000001,0.355,9.0,-12.133,1.0,0.0249,0.483,0.0292,0.141,0.65,101.53299999999999,246973.0,4.0
684,spotify:track:4kVO6rRwUqKxW9SeJukR7p,0.439,0.469,4.0,-14.068,1.0,0.0382,0.007509999999999999,0.95,0.0681,0.875,178.013,203293.0,4.0
685,spotify:track:6SLEhdul6xReGnGm0dq78S,0.485,0.53,9.0,-5.882000000000001,0.0,0.0299,0.168,3.01e-06,0.106,0.244,123.37299999999999,307000.0,3.0
686,spotify:track:58uSTQPLN30APS9ivT8NDM,0.597,0.76,9.0,-7.7,1.0,0.0931,0.151,0.0,0.0946,0.703,174.987,231827.0,4.0
687,spotify:track:5ZrrXIYTvjXPKVQMjqaumR,0.718,0.703,7.0,-7.162000000000001,0.0,0.0382,0.109,0.8220000000000001,0.20800000000000002,0.858,87.975,226533.0,4.0
688,spotify:track:2T7u2Q5NlckB3CaQ6qABHT,0.669,0.382,5.0,-8.637,1.0,0.0522,0.6559999999999999,0.0,0.126,0.46,72.988,217667.0,4.0
689,spotify:track:6DhjIxv25erZSw30vdSoaG,0.586,0.435,2.0,-6.876,1.0,0.0334,0.0939,0.0,0.14300000000000002,0.174,112.26899999999999,319027.0,4.0
690,spotify:track:4yNP4BBHcfJjYu30RTZ1Cf,0.7290000000000001,0.8109999999999999,5.0,-3.287,0.0,0.0759,0.33299999999999996,4.92e-06,0.0426,0.9109999999999999,80.70100000000001,261093.0,4.0
691,spotify:track:6PRVrZGuVNMSvAHStmb2MX,0.857,0.64,5.0,-4.7989999999999995,0.0,0.0467,0.14,0.0,0.127,0.645,91.037,232053.0,4.0
692,spotify:track:4RTBmaiLWdsQ8yUS5lvcR6,0.9,0.36700000000000005,0.0,-11.203,0.0,0.0641,0.519,0.812,0.077,0.81,121.00399999999999,246480.0,4.0
693,spotify:track:2mQ2OkX5qY3lV1p5FjqB7Q,0.506,0.131,5.0,-10.78,1.0,0.0352,0.9540000000000001,0.0,0.10099999999999999,0.212,95.699,137720.0,4.0
694,spotify:track:1I4EczxGBcPR3J3KeyqFJP,0.39899999999999997,0.7609999999999999,9.0,-6.318,1.0,0.0334,0.000105,0.0456,0.0757,0.243,140.084,304907.0,4.0
695,spotify:track:3kiQd3lkSTcMh0kJmaTV6H,0.593,0.6709999999999999,10.0,-8.565,1.0,0.0592,0.326,0.133,0.226,0.35700000000000004,174.30200000000002,197933.0,4.0
696,spotify:track:0knqVSsgD7C8yu5yNmQFbA,0.642,0.284,1.0,-15.317,1.0,0.0326,0.845,0.000234,0.113,0.439,147.874,310000.0,4.0
697,spotify:track:0SSf2JYBaNSx8snJrVtaKt,0.7490000000000001,0.64,4.0,-9.033999999999999,1.0,0.0273,0.34600000000000003,0.00415,0.084,0.669,109.97399999999999,220000.0,4.0
698,spotify:track:4KnKW5pSzBbA9q8ZgByBVC,0.711,0.287,11.0,-11.818,1.0,0.0323,0.83,0.00586,0.13,0.47200000000000003,119.98899999999999,191280.0,4.0
699,spotify:track:3RVupqMb1zXl8FNG9TlWBZ,0.391,0.45,11.0,-9.251,1.0,0.0306,0.41700000000000004,0.000335,0.14,0.344,121.946,275307.0,4.0
700,spotify:track:12KYxnu3Y2OcAHE2OQibZM,0.337,0.405,7.0,-7.397,1.0,0.0258,0.826,0.0,0.10800000000000001,0.374,87.116,231653.0,4.0
701,spotify:track:6F3Xii0QKvwUU8aL8uy4pY,0.5,0.451,10.0,-10.575,1.0,0.0281,0.8759999999999999,0.0,0.13,0.7020000000000001,159.828,237760.0,4.0
702,spotify:track:1qCaiT7206baLMCJN46QRS,0.491,0.313,7.0,-10.788,1.0,0.0294,0.7759999999999999,0.0,0.162,0.316,74.918,217587.0,3.0
703,spotify:track:6xfjxEwSvzjg3G308pRcnM,0.162,0.256,2.0,-11.296,1.0,0.0346,0.0332,0.0923,0.0621,0.0784,108.89299999999999,247027.0,4.0
704,spotify:track:6cOlrQXGMQGmnvXjVJaAad,0.54,0.804,2.0,-7.112,1.0,0.0425,0.078,0.171,0.115,0.34700000000000003,129.088,234680.0,4.0
705,spotify:track:2Lt6XpDCo3xETDwWgvZJIY,0.8270000000000001,0.753,6.0,-6.69,0.0,0.0429,0.473,0.9109999999999999,0.131,0.747,109.01,160480.0,4.0
706,spotify:track:3A5o0lL7xAvKd1loW3uIID,0.627,0.419,1.0,-9.206,0.0,0.0283,0.569,1.57e-05,0.129,0.528,104.14299999999999,178773.0,4.0
707,spotify:track:4sRK1WGFpf0U3qOC0W9LTm,0.76,0.7140000000000001,0.0,-7.1339999999999995,1.0,0.0274,0.175,0.0,0.0778,0.774,110.007,175933.0,4.0
708,spotify:track:7kZ7sWTbtD3tEViVevxB8D,0.5429999999999999,0.542,7.0,-8.649,1.0,0.0478,0.113,0.0512,0.39,0.261,140.092,412227.0,4.0
709,spotify:track:3r4Olq80qFttuEGonWqYpb,0.473,0.5479999999999999,1.0,-12.620999999999999,1.0,0.17800000000000002,0.8390000000000001,0.0228,0.105,0.46299999999999997,125.50299999999999,242427.0,4.0
710,spotify:track:4nfdpNqtb1nyKdkoU5UeFy,0.6779999999999999,0.698,7.0,-8.559,1.0,0.0257,0.402,0.853,0.133,0.53,101.993,294227.0,4.0
711,spotify:track:4hEk1CHls2JEDbKIKy8JxV,0.532,0.6629999999999999,0.0,-5.886,0.0,0.0292,0.425,1.07e-06,0.0734,0.7559999999999999,75.14,159347.0,4.0
712,spotify:track:1g3cTjWHlEl9A5Ec14K8Yv,0.612,0.509,9.0,-7.972,1.0,0.131,0.449,0.0,0.223,0.738,86.542,123245.0,4.0
713,spotify:track:3x3zdepy3au5Uo81WIA9MG,0.498,0.113,6.0,-16.097,0.0,0.0333,0.691,0.00028700000000000004,0.10800000000000001,0.29600000000000004,168.38299999999998,228427.0,4.0
714,spotify:track:3QJbptJe1vDSd4HszZNXkh,0.608,0.49700000000000005,7.0,-11.905999999999999,1.0,0.0307,0.226,0.000248,0.10800000000000001,0.885,113.99600000000001,151973.0,4.0
715,spotify:track:3eaWxV606Z6uHusd9uI7rI,0.615,0.61,5.0,-6.83,1.0,0.0445,0.134,8.23e-06,0.10099999999999999,0.551,146.233,172987.0,4.0
716,spotify:track:5SwXzJic29BGVCREFcRhAG,0.6809999999999999,0.39299999999999996,4.0,-6.742000000000001,0.0,0.0425,0.313,0.0,0.182,0.8320000000000001,167.925,180680.0,3.0
717,spotify:track:5GZEeowhvSieFDiR8fQ2im,0.34600000000000003,0.139,0.0,-15.325999999999999,1.0,0.0321,0.9129999999999999,7.730000000000001e-05,0.0934,0.11599999999999999,136.168,217947.0,4.0
718,spotify:track:0KEjnHsuzVMkQZUNaCMElT,0.664,0.307,0.0,-10.14,1.0,0.0325,0.8690000000000001,0.45799999999999996,0.107,0.193,128.029,148187.0,4.0
719,spotify:track:15ya59dZ8yGeIfZARiYDjd,0.499,0.795,7.0,-5.285,1.0,0.0788,0.0438,0.00255,0.12,0.35700000000000004,149.966,252853.0,4.0
720,spotify:track:22RL4lzefDSzguxQ5zvYH3,0.637,0.418,4.0,-7.022,1.0,0.0293,0.5529999999999999,0.0,0.0982,0.251,76.949,253080.0,4.0
721,spotify:track:4xEPVHiIpSVXrQYfMViux3,0.73,0.629,4.0,-11.362,1.0,0.0508,0.292,0.787,0.308,0.736,111.277,252933.0,4.0
722,spotify:track:3DY2YYCnQss3comsFFaBcL,0.847,0.479,11.0,-6.2139999999999995,0.0,0.0471,0.35,0.00101,0.136,0.414,97.023,258813.0,4.0
723,spotify:track:6bi26euQfGKxYnW8jd0GxV,0.779,0.655,11.0,-7.325,0.0,0.0339,0.643,0.0,0.102,0.79,128.056,212867.0,4.0
724,spotify:track:4ST0Z3runlIMNH7L0BosGG,0.608,0.474,8.0,-8.312000000000001,1.0,0.0273,0.855,0.00573,0.141,0.252,118.37799999999999,288720.0,3.0
725,spotify:track:2DDfdJd5buL1Ms4bvBmsE3,0.46,0.485,5.0,-6.499,1.0,0.0284,0.225,0.0168,0.10099999999999999,0.171,118.63799999999999,234800.0,4.0
726,spotify:track:1m2A0wGb43khkL02TdRt4K,0.5710000000000001,0.645,2.0,-6.082999999999999,1.0,0.0505,0.20199999999999999,0.0,0.0759,0.649,81.955,233587.0,4.0
727,spotify:track:0UJckpdX5BdXkOgz6BYZni,0.679,0.706,7.0,-6.492000000000001,1.0,0.0315,0.013000000000000001,8.5e-06,0.138,0.16699999999999998,122.54899999999999,233750.0,4.0
728,spotify:track:265Anh9hGoozFigjUVLUeD,0.748,0.735,8.0,-8.692,1.0,0.0903,0.47,1.09e-05,0.0851,0.8540000000000001,150.04,203653.0,4.0
729,spotify:track:45ZmUXITNXixqBjelRmBSO,0.612,0.601,7.0,-7.809,1.0,0.0421,0.373,0.0,0.156,0.368,125.164,298693.0,4.0
730,spotify:track:6xM8oBy40nK1rOd8WmoOPx,0.605,0.7040000000000001,5.0,-6.564,1.0,0.0476,0.24100000000000002,0.0,0.13699999999999998,0.4,80.925,220413.0,4.0
731,spotify:track:5op53ANI4exiWqFHKuwWxd,0.523,0.47700000000000004,6.0,-9.076,1.0,0.0254,0.0961,0.000106,0.10099999999999999,0.249,76.973,272507.0,4.0
732,spotify:track:4a4euMZt88LqdMYYLeEeI4,0.5379999999999999,0.419,2.0,-12.536,0.0,0.142,0.799,0.00043099999999999996,0.0489,0.162,123.973,211973.0,4.0
733,spotify:track:5wZbNyht0kr3Tu8BkW4hux,0.794,0.271,10.0,-11.225,0.0,0.145,0.596,0.154,0.0993,0.0387,139.988,277343.0,4.0
734,spotify:track:1JqTcOjOn7gEpeC0JcRVPa,0.6709999999999999,0.784,4.0,-5.513999999999999,0.0,0.0303,0.0842,0.0121,0.231,0.5429999999999999,122.995,272175.0,4.0
735,spotify:track:0mBkoM8r7KAQzZij5swTUL,0.87,0.6990000000000001,5.0,-5.541,0.0,0.0459,0.245,6.76e-06,0.0588,0.726,126.96700000000001,198440.0,4.0
736,spotify:track:0xZfKeGQwABXZmGE6WUP6m,0.569,0.353,4.0,-13.380999999999998,1.0,0.0496,0.636,0.00107,0.355,0.466,141.61700000000002,219347.0,4.0
737,spotify:track:6ZPtdyX2AyEILo48Q6K3uG,0.418,0.546,0.0,-9.057,0.0,0.23800000000000002,0.22699999999999998,0.0,0.22899999999999998,0.294,160.15200000000002,208813.0,4.0
738,spotify:track:5ScEEDGpKkkcCgYXzRRNlM,0.528,0.0986,4.0,-23.427,0.0,0.051,0.8690000000000001,0.244,0.16699999999999998,0.622,118.228,177293.0,4.0
739,spotify:track:3vlVbJmvSm3x5Hqmnzh8HI,0.768,0.39299999999999996,0.0,-11.737,1.0,0.0399,0.22899999999999998,0.375,0.0923,0.442,131.989,206600.0,5.0
740,spotify:track:4gwjMrutwFOAQBSitvB278,0.836,0.5379999999999999,10.0,-4.992,0.0,0.0332,0.381,0.0,0.10300000000000001,0.78,109.98299999999999,224507.0,4.0
741,spotify:track:3F2dRqib1xyn5C5pAsZFIT,0.6729999999999999,0.488,9.0,-10.932,1.0,0.0768,0.857,0.0288,0.336,0.5329999999999999,101.28200000000001,163693.0,3.0
742,spotify:track:4cbkZTuiylOM50RirkyepE,0.835,0.624,2.0,-7.119,1.0,0.139,0.0955,2.89e-06,0.281,0.647,106.335,286173.0,4.0
743,spotify:track:2KHFNeIuubGY26Rkx0vYL0,0.31,0.541,10.0,-7.591,1.0,0.0432,0.828,4.45e-05,0.136,0.175,77.001,362107.0,4.0
744,spotify:track:7DhbRXMrdhblrRuM0DphOF,0.365,0.551,11.0,-6.528,0.0,0.0774,0.16399999999999998,0.0108,0.109,0.515,66.485,312053.0,4.0
745,spotify:track:3ZGwnXKbrQQIQXw7sHa9GS,0.39,0.948,8.0,-3.3369999999999997,0.0,0.257,0.0387,0.0109,0.11599999999999999,0.247,92.98,252833.0,3.0
746,spotify:track:71M0bKswJSAlLxrVXwT8Sq,0.617,0.7020000000000001,0.0,-7.06,1.0,0.0506,0.171,0.00139,0.2,0.377,169.891,133080.0,3.0
747,spotify:track:4E0PeOfevrNwLRLRbH3DXO,0.649,0.8340000000000001,9.0,-7.159,0.0,0.0492,0.0327,0.134,0.0586,0.7509999999999999,121.31,209227.0,4.0
748,spotify:track:3R9iSdYqV6eFSPtNxvgb7x,0.799,0.653,8.0,-6.307,1.0,0.267,0.435,0.0,0.105,0.909,176.081,240253.0,4.0
749,spotify:track:1HbWzBbpUCWaSkTdovAYCa,0.6970000000000001,0.8590000000000001,5.0,-5.306,0.0,0.19,0.0349,0.0,0.0904,0.696,93.787,220013.0,4.0
750,spotify:track:1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0.0,-6.932,1.0,0.0371,0.5479999999999999,0.00011499999999999999,0.0989,0.748,129.059,244885.0,4.0
751,spotify:track:72SPsHheqN6J3sI520jT9E,0.6809999999999999,0.168,7.0,-13.397,1.0,0.0291,0.7929999999999999,0.000134,0.109,0.29,128.615,160453.0,4.0
752,spotify:track:69dDr3w8IIcOGKwlW5XntT,0.5820000000000001,0.23199999999999998,4.0,-11.693,1.0,0.0451,0.8759999999999999,1.32e-06,0.107,0.23800000000000002,131.599,188080.0,4.0
753,spotify:track:2KOwLGewgXiF7hoOoprR8D,0.6779999999999999,0.552,6.0,-12.34,1.0,0.0848,0.0061,0.000773,0.0977,0.42100000000000004,103.994,313085.0,4.0
754,spotify:track:6DJ0synpSH1GvNW4d7A51k,0.883,0.413,0.0,-5.082,1.0,0.0483,0.47100000000000003,0.0,0.111,0.904,101.98700000000001,247733.0,4.0
755,spotify:track:31TN8e9lVaV0lNZN3SCqt1,0.71,0.589,7.0,-6.5520000000000005,1.0,0.0344,0.34700000000000003,0.0,0.17800000000000002,0.495,98.042,218536.0,4.0
756,spotify:track:2vBF8A6n0REigm7RSUM65S,0.626,0.28600000000000003,9.0,-9.933,1.0,0.0374,0.6779999999999999,0.0,0.134,0.366,84.954,258588.0,4.0
757,spotify:track:3kNVYo6BJE9AENxzokM9YC,0.675,0.588,3.0,-7.167999999999999,1.0,0.177,0.789,0.0,0.95,0.879,79.98899999999999,189867.0,4.0
758,spotify:track:5BNxLlPzaAyGKj09vSbZC3,0.55,0.247,6.0,-14.504000000000001,1.0,0.0362,0.9059999999999999,0.00412,0.0499,0.41200000000000003,82.469,171334.0,4.0
759,spotify:track:38gLQbN1hvUSV05CSIYxs1,0.652,0.621,7.0,-3.8710000000000004,1.0,0.0531,0.244,0.0229,0.17600000000000002,0.747,89.949,233755.0,4.0
760,spotify:track:1EFlwftCYpVKNdjp6YGDVM,0.52,0.875,0.0,-6.3870000000000005,1.0,0.057999999999999996,0.14300000000000002,0.648,0.345,0.18100000000000002,130.019,185800.0,3.0
761,spotify:track:7cLw9RfU44pIPhJrBuvRmP,0.595,0.45799999999999996,10.0,-11.537,1.0,0.0274,0.5760000000000001,0.0228,0.162,0.4,86.075,239026.0,4.0
762,spotify:track:76CtCUzlATz2sJt7Z4eQIU,0.867,0.619,7.0,-6.397,1.0,0.261,0.34299999999999997,0.0,0.0777,0.759,92.02,260173.0,4.0
763,spotify:track:5Erk4V2KzCDCbTbRWfN7UC,0.609,0.8420000000000001,9.0,-5.422999999999999,0.0,0.0431,0.00526,0.000607,0.251,0.691,124.91799999999999,187147.0,4.0
764,spotify:track:5nDYaDVTKp1SYW3sgFrdO1,0.687,0.6629999999999999,2.0,-7.236000000000001,1.0,0.0603,0.579,0.136,0.0287,0.925,90.008,268293.0,4.0
765,spotify:track:12RvOIG94isNwTXQGOLl0O,0.733,0.623,6.0,-9.97,1.0,0.109,0.00454,0.872,0.075,0.18100000000000002,127.995,439714.0,4.0
766,spotify:track:0sgnJagDdjgedi1vPgBjPU,0.642,0.773,10.0,-4.305,1.0,0.0318,0.192,0.212,0.0883,0.44299999999999995,91.994,249067.0,4.0
767,spotify:track:71m4tRFTR2f7mQTNOmQe65,0.317,0.149,0.0,-19.265,1.0,0.0307,0.99,0.33899999999999997,0.0776,0.324,163.018,298587.0,3.0
768,spotify:track:4U4FPOKbgrQLKacn9qLcpw,0.528,0.649,0.0,-7.564,1.0,0.049,0.138,0.156,0.24100000000000002,0.35100000000000003,157.102,258347.0,4.0
769,spotify:track:0WlHXO7llOsNP8TBZx0QCN,0.539,0.7909999999999999,9.0,-8.495,1.0,0.0702,0.0282,0.017,0.21600000000000003,0.51,129.997,260280.0,4.0
770,spotify:track:0dGfJ3EJZWUkcMpwBg07SL,0.809,0.401,10.0,-8.516,1.0,0.0332,0.7090000000000001,1.21e-05,0.11199999999999999,0.539,124.955,220955.0,4.0
771,spotify:track:36VTHfjIbDItuDGHPVNq8m,0.495,0.6990000000000001,0.0,-7.409,1.0,0.0386,0.349,0.953,0.41100000000000003,0.45799999999999996,99.992,221733.0,4.0
772,spotify:track:7FiJN4h2pLII86oEFWB9zS,0.376,0.317,4.0,-9.552999999999999,1.0,0.0364,0.977,0.0011099999999999999,0.13699999999999998,0.16899999999999998,73.941,175784.0,3.0
773,spotify:track:4s3YUxZpBLPxd6Q29GWBkz,0.9109999999999999,0.565,9.0,-6.209,0.0,0.0718,0.429,0.0,0.0802,0.7509999999999999,96.012,185312.0,4.0
774,spotify:track:11X4Gw3T4hoktVruLgTnm1,0.552,0.15,3.0,-16.746,1.0,0.0347,0.9740000000000001,0.731,0.0698,0.316,87.485,160240.0,4.0
775,spotify:track:4oVqNvjCS2BrA0v9iV5B14,0.6659999999999999,0.37,11.0,-9.945,0.0,0.0295,0.895,0.0235,0.102,0.318,134.631,161840.0,4.0
776,spotify:track:0w2zkZxjH2Cg7FdhUywFSk,0.799,0.557,1.0,-6.808,0.0,0.136,0.0039700000000000004,0.0006580000000000001,0.0626,0.298,119.96799999999999,270693.0,4.0
777,spotify:track:6MFsT6EQiCoYDuXsIqIdUn,0.8009999999999999,0.6629999999999999,11.0,-6.29,1.0,0.0486,0.18100000000000002,0.000547,0.0945,0.552,96.992,258853.0,4.0
778,spotify:track:10rA9ND4fP1MX0Nj0iobSp,0.586,0.0728,6.0,-11.472000000000001,0.0,0.0468,0.934,0.0,0.166,0.14800000000000002,79.329,139467.0,4.0
779,spotify:track:6cmN289nKe8MTwuBCamoOt,0.512,0.265,5.0,-15.737,1.0,0.035,0.736,0.000453,0.204,0.687,85.93700000000001,180573.0,4.0
780,spotify:track:3hpAzwOzWEclzi9JAsohDZ,0.495,0.65,7.0,-8.083,1.0,0.0324,0.134,0.000325,0.0669,0.214,117.995,221573.0,4.0
781,spotify:track:2JFmTONwQdRaOj2s2DhFah,0.444,0.584,4.0,-8.244,0.0,0.0351,0.509,3.3299999999999996e-05,0.11,0.42700000000000005,157.965,261561.0,4.0
782,spotify:track:74bh66qbBSBXItNO4Yo2Kd,0.563,0.19699999999999998,11.0,-9.097999999999999,1.0,0.0384,0.872,0.0,0.13,0.302,114.814,162533.0,4.0
783,spotify:track:3M0KsB361izxPTfXwyQPSw,0.768,0.726,5.0,-5.5729999999999995,0.0,0.301,0.10400000000000001,0.0,0.0927,0.519,94.059,162387.0,4.0
784,spotify:track:2EDF3x6YzKBmjXhtIdQbaL,0.7090000000000001,0.525,7.0,-6.664,0.0,0.0358,0.43700000000000006,0.0,0.318,0.536,89.96700000000001,227800.0,4.0
785,spotify:track:0hNqSSVvIgl688w8VDBPOv,0.669,0.726,7.0,-6.186,0.0,0.0385,0.0941,2.52e-06,0.175,0.6659999999999999,105.99,179387.0,4.0
786,spotify:track:5ODJ3gp7iIO0l4b562OqWf,0.818,0.9490000000000001,4.0,-4.755,1.0,0.0309,0.0412,0.0125,0.11199999999999999,0.9840000000000001,125.09,199653.0,4.0
787,spotify:track:0Xwl2AjbVegNBCOmhjeSVH,0.726,0.7190000000000001,7.0,-5.595,1.0,0.0431,0.254,0.000563,0.155,0.7929999999999999,92.58,223507.0,4.0
788,spotify:track:5397UpyFdp4FSPE8xAZHHx,0.601,0.469,0.0,-7.72,1.0,0.0324,0.795,0.0053100000000000005,0.0772,0.34600000000000003,120.015,219853.0,4.0
789,spotify:track:53gcDgFyqqpvCzXWrnFZpH,0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,4.0
790,spotify:track:7h20w92xLFhcyJHW7c1us7,0.8440000000000001,0.40399999999999997,5.0,-10.569,1.0,0.0514,0.86,0.0,0.361,0.645,119.93799999999999,112427.0,3.0
791,spotify:track:3gi9YCpoU2dsEj7pgWIEQf,0.534,0.539,9.0,-8.669,0.0,0.0263,0.632,0.0023,0.126,0.503,102.008,306507.0,4.0
792,spotify:track:4e7VQBe9Ei0lw0KSlXma9O,0.601,0.40399999999999997,10.0,-12.329,1.0,0.0335,0.6829999999999999,0.0324,0.17600000000000002,0.475,86.075,239800.0,4.0
793,spotify:track:2YLnRxzuTzcEBZHYkaG2Wp,0.693,0.583,4.0,-5.691,0.0,0.0773,0.121,0.0,0.311,0.359,81.085,195800.0,4.0
794,spotify:track:6d3geXDfoj6hz882o9Ip9S,0.5489999999999999,0.575,7.0,-7.329,1.0,0.035,0.0249,0.721,0.109,0.363,122.54799999999999,216067.0,4.0
795,spotify:track:7wWDpy2tjDoUVSruHf17gH,0.67,0.887,8.0,-5.1,0.0,0.0432,0.0656,0.161,0.0648,0.659,121.99799999999999,225520.0,4.0
